timestamp,respondent_id,gender,age_range,highest_qualification,total_teaching_exp,cbc_experience_years,primary_pathway,school_type,school_location,largest_class_size,subjects_taught_count,conf_B1,conf_B2,conf_B3,conf_B4,conf_B5,conf_B6,conf_B7,digi_C1a,digi_C1b,digi_C1c,digi_C1d,digi_C2a,digi_C2b,digi_C2c,digi_C2d,digi_C2e,res_D1,res_D2,res_D3,res_D4,res_D5,res_D6,train_attended,train_E2,train_E3,train_E4,train_E5,train_E6,train_E7,overall_readiness,top_challenge_1,top_challenge_2,most_needed_support,additional_comments
2025-01-15 13:38:31,RESP_T00886,Male,40-49,B.Ed,More than 20 years,2-3 years,Social Sciences,Public Day,Rural,20-29,2,4,4,4,4,4,4,4,1,2,3,2,2,2,2,3,2,2,2,2,2,2,2,Yes,3.0,3.0,3.0,4.0,3.0,3.0,3,Digital Tools,Resources,Practical training,Very difficult without proper resources
2025-01-28 17:13:44,RESP_T00887,Male,20-29,B.Ed,2-5 years,More than 5 years,Social Sciences,Public National,Urban,40-49,3,3,4,4,3,3,3,3,3,4,4,3,3,3,3,4,4,2,2,2,2,2,2,Yes,3.0,4.0,3.0,3.0,3.0,4.0,3,Training,Workload,More planning time,Very difficult without proper resources
2025-01-24 22:08:24,RESP_T00888,Female,30-39,M.Ed,6-10 years,4-5 years,Arts & Sports,Private,Rural,40-49,2,4,4,4,4,3,4,4,2,2,2,1,3,2,2,2,2,5,5,5,4,4,5,No,,,,,,,3,Parent Support,Workload,Better ICT equipment,Need more practical support
2025-01-22 01:57:34,RESP_T00889,Female,40-49,Diploma,2-5 years,First year,Social Sciences,Public Day,Urban,60+,1,2,2,2,3,3,3,2,5,5,4,4,4,4,3,4,4,4,4,4,4,3,4,Yes,3.0,3.0,4.0,5.0,4.0,3.0,3,Training,Workload,More planning time,Need more practical support
2025-01-09 11:32:37,RESP_T00890,Male,40-49,B.Ed,6-10 years,4-5 years,STEM,Public County,Rural,50-59,2,3,3,3,4,3,4,3,3,3,3,2,3,3,2,3,3,1,2,2,2,2,2,No,,,,,,,3,Class Size,Digital Tools,Practical training,Need more practical support
2025-01-03 01:18:33,RESP_T00891,Male,30-39,Diploma,6-10 years,4-5 years,Social Sciences,Public County,Urban,50-59,4+,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,4,5,4,4,4,4,Yes,2.0,3.0,2.0,3.0,3.0,3.0,4,Parent Support,Workload,Practical training,Overwhelmed with workload
2025-01-15 11:33:23,RESP_T00892,Female,40-49,Diploma,More than 20 years,2-3 years,Social Sciences,Public National,Rural,40-49,2,3,2,3,2,3,3,2,3,3,2,3,3,3,3,3,3,4,5,3,4,4,4,No,,,,,,,3,Workload,Resources,Parent education,Very difficult without proper resources
2025-01-21 16:13:03,RESP_T00893,Male,40-49,B.Ed,More than 20 years,2-3 years,Social Sciences,Public County,Rural,30-39,2,4,3,3,3,3,3,3,3,2,2,3,3,1,2,3,3,2,1,2,2,2,2,Yes,2.0,1.0,2.0,3.0,2.0,2.0,3,Resources,Parent Support,Better ICT equipment,Overwhelmed with workload
2025-01-20 17:08:11,RESP_T00894,Female,40-49,B.Ed,6-10 years,More than 5 years,Social Sciences,Public County,Peri-urban,60+,4+,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,2,3,3,3,2,2,Yes,2.0,1.0,2.0,2.0,2.0,2.0,3,Digital Tools,Workload,Administrative support,Overwhelmed with workload
2025-01-03 12:25:52,RESP_T00895,Female,40-49,B.Ed,6-10 years,2-3 years,Arts & Sports,Public Day,Urban,40-49,2,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,2,5,5,5,5,5,5,Yes,3.0,3.0,3.0,3.0,4.0,3.0,3,Workload,Training,Smaller classes,Very difficult without proper resources
2025-01-06 05:49:12,RESP_T00896,Male,40-49,Diploma,16-20 years,More than 5 years,Arts & Sports,Public County,Urban,30-39,3,4,4,4,4,5,4,4,3,3,3,3,2,3,2,3,2,2,3,3,3,2,3,Yes,3.0,3.0,2.0,3.0,3.0,3.0,3,Digital Tools,Resources,Practical training,Overwhelmed with workload
2025-01-17 01:07:30,RESP_T00897,Female,30-39,B.Ed,16-20 years,First year,Arts & Sports,Public County,Rural,40-49,2,3,2,3,2,3,2,3,2,2,2,2,3,2,2,2,2,4,4,5,4,4,4,No,,,,,,,3,Workload,Digital Tools,Practical training,Overwhelmed with workload
2025-01-02 08:02:22,RESP_T00898,Male,20-29,B.Ed,Less than 2 years,First year,Arts & Sports,Public County,Peri-urban,50-59,4+,3,3,3,3,3,3,2,2,2,2,3,3,2,2,2,2,3,4,3,4,4,3,Yes,3.0,2.0,3.0,3.0,2.0,2.0,3,Class Size,Resources,Parent education,Need more practical support
2025-01-22 13:28:58,RESP_T00899,Male,30-39,PhD,6-10 years,2-3 years,Arts & Sports,Public County,Peri-urban,50-59,2,4,4,4,4,4,4,4,2,1,2,2,1,1,1,2,2,3,3,3,2,2,3,Yes,3.0,4.0,4.0,4.0,4.0,3.0,3,Resources,Training,Better ICT equipment,Overwhelmed with workload
2025-01-03 03:35:43,RESP_T00900,Female,30-39,Diploma,6-10 years,2-3 years,STEM,Public National,Urban,20-29,3,3,4,3,4,3,3,4,3,3,3,3,3,3,4,3,3,4,4,5,4,5,4,Yes,5.0,5.0,5.0,5.0,5.0,5.0,4,Workload,Digital Tools,Administrative support,Very difficult without proper resources
2025-01-30 10:22:52,RESP_T00901,Male,40-49,Diploma,2-5 years,4-5 years,STEM,Public National,Urban,50-59,2,5,5,5,5,4,5,5,2,3,3,3,4,3,4,3,4,3,3,3,3,3,3,No,,,,,,,3,Workload,Resources,Better ICT equipment,Overwhelmed with workload
2025-01-11 21:27:28,RESP_T00902,Female,40-49,Diploma,2-5 years,More than 5 years,Social Sciences,Public National,Rural,30-39,3,2,2,3,2,2,2,2,4,3,3,3,3,3,4,3,3,2,2,2,3,3,2,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Digital Tools,Parent Support,Practical training,Need more practical support
2025-01-12 06:22:40,RESP_T00903,Female,30-39,B.Ed,Less than 2 years,2-3 years,Arts & Sports,Public Day,Urban,20-29,2,5,5,5,5,5,5,5,3,3,2,2,2,2,1,2,2,2,2,3,2,3,2,Yes,3.0,3.0,3.0,3.0,3.0,2.0,3,Resources,Workload,Practical training,Need more practical support
2025-01-21 00:37:53,RESP_T00904,Male,20-29,Diploma,11-15 years,First year,Social Sciences,Public County,Urban,50-59,2,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,Yes,4.0,3.0,3.0,3.0,3.0,2.0,3,Digital Tools,Workload,Administrative support,Very difficult without proper resources
2025-01-06 07:43:12,RESP_T00905,Male,30-39,M.Ed,2-5 years,4-5 years,Social Sciences,Public Day,Urban,50-59,3,3,4,3,3,3,3,4,3,3,3,2,2,2,2,2,2,3,3,3,2,2,3,Yes,5.0,3.0,4.0,4.0,3.0,4.0,3,Workload,Resources,Better ICT equipment,Very difficult without proper resources
2025-01-21 13:45:46,RESP_T00906,Male,30-39,Diploma,Less than 2 years,2-3 years,STEM,Public County,Rural,40-49,2,4,4,4,4,5,4,4,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,Yes,3.0,4.0,4.0,4.0,4.0,4.0,3,Workload,Digital Tools,Parent education,Overwhelmed with workload
2025-01-08 23:20:09,RESP_T00907,Male,40-49,PGDE,2-5 years,First year,STEM,Public County,Peri-urban,40-49,2,2,3,3,2,2,3,3,2,2,2,2,2,3,3,3,3,1,3,1,2,2,1,Yes,3.0,3.0,2.0,3.0,2.0,3.0,2,Workload,Resources,Practical training,Overwhelmed with workload
2025-01-04 10:23:32,RESP_T00908,Male,20-29,Diploma,16-20 years,2-3 years,Social Sciences,Public County,Peri-urban,50-59,2,2,2,3,2,3,3,2,2,3,3,3,1,2,2,1,2,3,3,3,3,2,2,No,,,,,,,3,Parent Support,Digital Tools,More planning time,Need more practical support
2025-01-10 15:10:53,RESP_T00909,Male,40-49,B.Ed,16-20 years,4-5 years,STEM,Public Day,Urban,50-59,3,3,4,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,2,3,3,No,,,,,,,3,Class Size,Digital Tools,Better ICT equipment,Overwhelmed with workload
2025-01-20 02:55:27,RESP_T00910,Female,50-59,M.Ed,6-10 years,4-5 years,STEM,Public County,Rural,50-59,1,3,4,4,4,3,4,4,2,2,2,2,2,3,2,3,2,3,3,2,3,3,2,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Resources,Training,Administrative support,Overwhelmed with workload
2025-01-07 07:00:29,RESP_T00911,Female,30-39,Diploma,6-10 years,2-3 years,STEM,Public County,Peri-urban,40-49,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,2,3,No,,,,,,,3,Training,Digital Tools,Practical training,Need more practical support
2025-01-20 05:24:01,RESP_T00912,Female,30-39,M.Ed,More than 20 years,2-3 years,STEM,Public County,Urban,60+,2,3,2,3,3,2,3,3,3,2,2,2,2,2,1,1,2,4,3,3,2,2,3,Yes,3.0,3.0,4.0,3.0,3.0,3.0,3,Training,Resources,Better ICT equipment,Overwhelmed with workload
2025-01-20 20:20:17,RESP_T00913,Female,20-29,B.Ed,2-5 years,More than 5 years,Social Sciences,Public County,Rural,60+,1,4,4,4,5,5,4,4,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,Yes,3.0,2.0,2.0,2.0,2.0,2.0,3,Digital Tools,Workload,Administrative support,Overwhelmed with workload
2025-01-03 05:26:55,RESP_T00914,Male,40-49,M.Ed,2-5 years,2-3 years,STEM,Public County,Rural,30-39,2,2,3,3,4,3,3,3,3,2,3,3,2,3,3,2,2,2,1,2,2,1,2,Yes,4.0,4.0,4.0,4.0,4.0,5.0,3,Training,Resources,Parent education,Very difficult without proper resources
2025-01-25 06:06:07,RESP_T00915,Male,40-49,B.Ed,2-5 years,2-3 years,Social Sciences,Public Day,Urban,50-59,2,3,4,3,3,3,3,4,3,4,3,4,3,3,3,3,3,2,3,2,2,2,2,Yes,2.0,3.0,3.0,3.0,3.0,3.0,3,Policy Confusion,Resources,Administrative support,Very difficult without proper resources
2025-01-31 00:01:25,RESP_T00916,Female,30-39,Diploma,2-5 years,First year,STEM,Public County,Rural,40-49,2,4,4,4,3,4,4,3,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,No,,,,,,,3,Digital Tools,Training,Smaller classes,Overwhelmed with workload
2025-01-19 05:17:53,RESP_T00917,Female,40-49,Diploma,6-10 years,4-5 years,Arts & Sports,Public Day,Urban,40-49,2,4,4,4,4,4,4,4,3,2,2,2,3,3,3,3,2,3,3,4,3,3,2,Yes,4.0,4.0,3.0,4.0,4.0,3.0,3,Workload,Digital Tools,Parent education,Need more practical support
2025-01-26 00:13:47,RESP_T00918,Male,50-59,Diploma,More than 20 years,First year,STEM,Public County,Rural,50-59,1,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,4,4,3,4,3,3,Yes,2.0,4.0,3.0,4.0,4.0,3.0,3,Digital Tools,Policy Confusion,Parent education,Very difficult without proper resources
2025-01-05 04:20:50,RESP_T00919,Female,30-39,Diploma,11-15 years,First year,Social Sciences,Public Day,Urban,20-29,4+,2,2,2,2,2,2,2,3,4,4,3,4,2,3,4,3,4,4,3,3,4,3,Yes,2.0,3.0,3.0,3.0,3.0,3.0,3,Digital Tools,Training,Administrative support,Overwhelmed with workload
2025-01-29 01:36:39,RESP_T00920,Female,20-29,Diploma,6-10 years,2-3 years,Social Sciences,Public Day,Urban,40-49,1,3,3,3,3,3,3,3,4,4,5,5,4,4,4,4,4,2,3,3,2,2,3,Yes,3.0,3.0,2.0,3.0,2.0,3.0,3,Workload,Resources,More planning time,Need more practical support
2025-01-12 14:19:48,RESP_T00921,Female,50-59,Diploma,More than 20 years,First year,STEM,Public County,Urban,50-59,2,4,3,4,3,3,4,4,2,3,3,3,4,3,3,3,3,4,4,3,4,4,4,Yes,3.0,3.0,3.0,3.0,4.0,3.0,3,Workload,Resources,More planning time,Need more practical support
2025-01-14 19:04:55,RESP_T00922,Male,40-49,B.Ed,Less than 2 years,2-3 years,Arts & Sports,Public Day,Peri-urban,30-39,2,4,4,4,4,4,4,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,Yes,3.0,3.0,4.0,3.0,4.0,3.0,3,Workload,Resources,Parent education,Need more practical support
2025-01-29 12:47:28,RESP_T00923,Female,50-59,B.Ed,2-5 years,First year,Social Sciences,Public Day,Rural,40-49,2,3,3,2,2,2,2,3,2,3,3,2,2,2,2,2,2,3,3,3,2,3,3,Yes,4.0,3.0,2.0,3.0,4.0,3.0,3,Resources,Digital Tools,Parent education,Need more practical support
2025-01-04 20:13:13,RESP_T00924,Female,40-49,Diploma,11-15 years,2-3 years,Social Sciences,Public County,Rural,60+,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,No,,,,,,,3,Digital Tools,Resources,More planning time,Very difficult without proper resources
2025-01-28 06:05:07,RESP_T00925,Female,50-59,Diploma,11-15 years,First year,STEM,Public County,Rural,40-49,2,4,3,4,4,4,3,3,1,1,1,1,1,1,1,1,1,3,3,2,3,2,2,Yes,3.0,3.0,2.0,3.0,3.0,3.0,3,Digital Tools,Workload,Practical training,Overwhelmed with workload
2025-01-10 09:26:08,RESP_T00926,Female,30-39,B.Ed,Less than 2 years,First year,Arts & Sports,Public Day,Rural,40-49,3,2,2,2,3,2,3,2,1,1,1,1,2,2,1,3,1,1,1,2,2,2,2,Yes,4.0,4.0,4.0,5.0,4.0,5.0,3,Training,Digital Tools,Parent education,Need more practical support
2025-01-27 16:30:09,RESP_T00927,Female,40-49,Diploma,6-10 years,First year,Social Sciences,Public County,Urban,40-49,2,4,4,4,4,4,4,4,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,Yes,3.0,4.0,3.0,3.0,3.0,3.0,3,Resources,Workload,Better ICT equipment,Overwhelmed with workload
2025-01-28 19:40:51,RESP_T00928,Female,50-59,Diploma,11-15 years,More than 5 years,STEM,Public National,Rural,40-49,1,4,4,4,4,5,4,4,3,3,3,3,2,3,3,2,3,3,4,3,3,4,4,Yes,5.0,4.0,4.0,4.0,4.0,4.0,4,Class Size,Workload,Administrative support,Overwhelmed with workload
2025-01-24 02:40:59,RESP_T00929,Male,40-49,Diploma,11-15 years,4-5 years,STEM,Public Day,Urban,50-59,2,5,5,5,4,5,4,5,4,4,3,4,3,4,3,3,3,5,5,5,5,5,5,No,,,,,,,4,Workload,Resources,Administrative support,Need more practical support
2025-01-26 23:43:21,RESP_T00930,Female,30-39,M.Ed,11-15 years,First year,Arts & Sports,Public National,Urban,50-59,2,1,2,2,1,2,2,3,2,3,3,2,3,2,2,2,2,3,2,2,2,2,2,Yes,5.0,5.0,5.0,4.0,4.0,4.0,3,Workload,Parent Support,Smaller classes,Overwhelmed with workload
2025-01-24 22:47:24,RESP_T00931,Female,30-39,PGDE,6-10 years,4-5 years,Social Sciences,Public Day,Rural,40-49,1,3,3,3,4,3,4,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,Yes,3.0,3.0,4.0,3.0,4.0,3.0,2,Digital Tools,Workload,More planning time,Need more practical support
2025-01-06 20:49:45,RESP_T00932,Female,30-39,Diploma,Less than 2 years,2-3 years,Social Sciences,Public Day,Urban,50-59,2,2,2,2,3,2,2,2,3,2,3,3,3,2,3,3,3,2,3,3,3,2,3,No,,,,,,,2,Resources,Workload,Smaller classes,Overwhelmed with workload
2025-01-31 11:27:34,RESP_T00933,Male,30-39,B.Ed,6-10 years,More than 5 years,Social Sciences,Private,Urban,40-49,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,Yes,4.0,5.0,4.0,4.0,5.0,4.0,4,Resources,Digital Tools,Administrative support,Need more practical support
2025-01-02 11:02:26,RESP_T00934,Male,30-39,B.Ed,2-5 years,2-3 years,Social Sciences,Public National,Rural,40-49,2,4,5,5,5,4,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,Yes,3.0,4.0,3.0,3.0,3.0,3.0,4,Workload,Policy Confusion,Parent education,Overwhelmed with workload
2025-01-05 16:16:05,RESP_T00935,Female,40-49,B.Ed,More than 20 years,2-3 years,STEM,Public County,Rural,50-59,3,3,3,3,3,3,3,3,3,4,2,3,3,3,2,3,2,2,2,3,3,3,2,Yes,2.0,2.0,2.0,2.0,2.0,2.0,3,Digital Tools,Resources,More planning time,Overwhelmed with workload
2025-01-25 17:55:46,RESP_T00936,Female,40-49,B.Ed,6-10 years,First year,STEM,Public County,Rural,50-59,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,3,3,3,3,3,2,No,,,,,,,2,Training,Resources,More planning time,Very difficult without proper resources
2025-01-17 00:23:26,RESP_T00937,Female,30-39,B.Ed,6-10 years,2-3 years,Social Sciences,Public County,Rural,40-49,2,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Resources,Workload,Administrative support,Very difficult without proper resources
2025-01-23 12:37:50,RESP_T00938,Female,40-49,Diploma,16-20 years,More than 5 years,Arts & Sports,Public National,Rural,20-29,1,3,3,3,3,3,3,3,1,1,2,1,2,2,2,1,2,5,5,5,5,4,5,Yes,3.0,3.0,3.0,2.0,2.0,3.0,3,Digital Tools,Parent Support,Better ICT equipment,Overwhelmed with workload
2025-01-19 05:15:03,RESP_T00939,Female,20-29,Diploma,6-10 years,2-3 years,STEM,Public County,Rural,30-39,2,4,3,3,4,3,3,3,4,4,4,4,4,4,3,4,4,3,2,3,2,3,2,Yes,5.0,5.0,4.0,4.0,4.0,4.0,4,Training,Class Size,Smaller classes,Overwhelmed with workload
2025-01-10 11:47:43,RESP_T00940,Female,20-29,B.Ed,6-10 years,First year,Social Sciences,Public County,Urban,30-39,2,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,Yes,3.0,2.0,3.0,3.0,3.0,3.0,4,Training,Digital Tools,Smaller classes,Very difficult without proper resources
2025-01-22 12:57:25,RESP_T00941,Female,30-39,PGDE,16-20 years,First year,Social Sciences,Public County,Urban,30-39,2,4,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,2,2,1,Yes,4.0,4.0,3.0,3.0,4.0,4.0,3,Training,Resources,Practical training,Overwhelmed with workload
2025-01-20 20:23:48,RESP_T00942,Female,40-49,B.Ed,16-20 years,4-5 years,Social Sciences,Public Day,Rural,50-59,3,3,3,3,3,3,2,3,2,3,2,2,3,3,2,3,3,1,1,1,1,1,1,Yes,3.0,3.0,3.0,3.0,4.0,3.0,3,Resources,Training,More planning time,Very difficult without proper resources
2025-01-06 06:19:44,RESP_T00943,Female,30-39,PGDE,11-15 years,2-3 years,Arts & Sports,Public Day,Urban,20-29,2,3,3,4,3,3,3,3,2,3,3,3,2,2,2,3,3,3,3,2,3,2,3,Yes,3.0,3.0,3.0,4.0,3.0,3.0,3,Resources,Class Size,Practical training,Need more practical support
2025-01-01 12:38:20,RESP_T00944,Male,30-39,PhD,Less than 2 years,2-3 years,Social Sciences,Public Day,Peri-urban,50-59,2,3,3,2,3,3,3,3,3,4,4,3,4,3,3,3,3,2,2,2,2,2,2,Yes,4.0,4.0,4.0,4.0,4.0,3.0,3,Digital Tools,Training,Administrative support,Very difficult without proper resources
2025-01-23 18:51:21,RESP_T00945,Female,30-39,Diploma,11-15 years,More than 5 years,STEM,Private,Peri-urban,30-39,2,3,4,2,3,3,3,3,2,2,3,2,2,2,2,2,2,4,4,4,4,4,5,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Resources,Training,Parent education,Very difficult without proper resources
2025-01-04 09:02:38,RESP_T00946,Female,50-59,B.Ed,16-20 years,First year,Arts & Sports,Public County,Urban,40-49,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,3,3,4,3,3,3,No,,,,,,,2,Digital Tools,Workload,Administrative support,Overwhelmed with workload
2025-01-25 04:56:52,RESP_T00947,Male,20-29,B.Ed,2-5 years,2-3 years,Social Sciences,Private,Urban,40-49,2,3,3,4,3,4,4,4,5,4,4,4,4,3,3,4,4,3,5,5,5,5,4,Yes,4.0,4.0,4.0,5.0,4.0,4.0,4,Digital Tools,Training,Practical training,Very difficult without proper resources
2025-01-18 09:15:17,RESP_T00948,Male,40-49,M.Ed,2-5 years,More than 5 years,Arts & Sports,Public Day,Urban,30-39,2,3,4,4,4,3,4,3,4,4,3,4,3,3,3,4,3,3,3,3,3,3,3,Yes,2.0,3.0,3.0,3.0,3.0,3.0,3,Training,Workload,Better ICT equipment,Very difficult without proper resources
2025-01-19 16:01:19,RESP_T00949,Male,40-49,PhD,16-20 years,2-3 years,Social Sciences,Public County,Urban,50-59,1,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,5,4,5,4,4,3,Yes,4.0,3.0,4.0,4.0,3.0,4.0,4,Resources,Workload,Administrative support,Very difficult without proper resources
2025-01-12 10:41:16,RESP_T00950,Male,40-49,B.Ed,Less than 2 years,First year,Arts & Sports,Public County,Urban,20-29,1,2,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,3,3,3,3,3,Yes,3.0,3.0,3.0,3.0,4.0,3.0,3,Digital Tools,Training,Practical training,Very difficult without proper resources
2025-01-17 15:10:06,RESP_T00951,Male,50-59,Diploma,16-20 years,2-3 years,STEM,Public County,Rural,40-49,2,3,3,3,4,3,3,3,3,2,3,2,2,2,3,2,3,4,4,4,4,4,4,Yes,3.0,3.0,4.0,4.0,4.0,3.0,3,Resources,Digital Tools,Parent education,Overwhelmed with workload
2025-01-23 20:45:38,RESP_T00952,Male,20-29,B.Ed,6-10 years,4-5 years,STEM,Public County,Peri-urban,50-59,3,3,3,3,4,4,4,4,3,4,3,3,4,3,3,3,3,2,2,1,2,2,2,Yes,4.0,4.0,4.0,4.0,4.0,3.0,3,Digital Tools,Workload,Better ICT equipment,Very difficult without proper resources
2025-01-23 13:47:16,RESP_T00953,Female,30-39,Diploma,6-10 years,First year,Arts & Sports,Public County,Rural,50-59,2,1,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,3,2,2,3,Yes,2.0,3.0,3.0,3.0,3.0,4.0,2,Digital Tools,Workload,Parent education,Need more practical support
2025-01-30 02:38:36,RESP_T00954,Female,50-59,B.Ed,Less than 2 years,More than 5 years,STEM,Public County,Urban,30-39,1,4,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,2,2,2,2,2,2,No,,,,,,,3,Workload,Digital Tools,Smaller classes,Very difficult without proper resources
2025-01-10 22:57:50,RESP_T00955,Male,30-39,M.Ed,16-20 years,4-5 years,STEM,Public Day,Urban,40-49,3,5,5,5,5,5,5,5,2,3,3,3,3,2,3,3,3,3,3,2,3,3,2,Yes,2.0,2.0,2.0,2.0,3.0,2.0,3,Training,Resources,Smaller classes,Need more practical support
2025-01-11 01:04:28,RESP_T00956,Male,40-49,Diploma,6-10 years,First year,Social Sciences,Public County,Rural,50-59,3,2,3,3,3,3,2,3,2,2,1,2,2,2,2,2,2,3,3,3,3,3,3,Yes,2.0,3.0,2.0,2.0,2.0,2.0,2,Workload,Digital Tools,Practical training,Overwhelmed with workload
2025-01-31 06:12:00,RESP_T00957,Female,40-49,B.Ed,6-10 years,4-5 years,Arts & Sports,Public County,Peri-urban,60+,3,4,3,3,3,3,4,3,2,3,3,3,3,2,2,2,2,1,2,2,2,2,2,Yes,3.0,3.0,4.0,3.0,3.0,4.0,3,Resources,Training,Smaller classes,Need more practical support
2025-01-15 04:19:45,RESP_T00958,Male,40-49,B.Ed,11-15 years,2-3 years,STEM,Public Day,Peri-urban,50-59,2,3,3,3,3,2,3,3,4,4,3,3,4,3,4,3,3,2,2,3,2,1,2,No,,,,,,,3,Training,Digital Tools,Better ICT equipment,Need more practical support
2025-01-28 04:17:38,RESP_T00959,Female,50-59,B.Ed,11-15 years,2-3 years,Arts & Sports,Public County,Peri-urban,40-49,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,Yes,3.0,5.0,4.0,5.0,4.0,5.0,3,Workload,Digital Tools,Smaller classes,Need more practical support
2025-01-13 03:48:05,RESP_T00960,Female,60+,Diploma,More than 20 years,4-5 years,Social Sciences,Private,Rural,60+,1,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,Yes,3.0,3.0,3.0,3.0,2.0,3.0,3,Digital Tools,Workload,Parent education,Need more practical support
2025-01-21 20:55:20,RESP_T00961,Female,40-49,B.Ed,6-10 years,More than 5 years,Social Sciences,Public County,Rural,20-29,1,3,3,3,3,3,3,3,2,2,2,2,2,2,3,2,2,3,3,3,3,2,3,No,,,,,,,3,Workload,Digital Tools,Parent education,Very difficult without proper resources
2025-01-19 22:38:10,RESP_T00962,Male,30-39,M.Ed,6-10 years,First year,Arts & Sports,Private,Urban,20-29,1,4,4,4,4,4,4,4,4,5,4,4,3,3,4,4,4,4,3,3,3,3,3,Yes,3.0,3.0,2.0,3.0,3.0,3.0,4,Training,Resources,Better ICT equipment,Overwhelmed with workload
2025-01-24 22:03:13,RESP_T00963,Female,50-59,M.Ed,More than 20 years,2-3 years,Social Sciences,Public National,Rural,50-59,3,3,2,2,3,3,3,3,2,1,1,1,2,2,1,2,1,4,4,4,4,4,4,Yes,3.0,2.0,2.0,3.0,2.0,2.0,3,Resources,Class Size,Better ICT equipment,Overwhelmed with workload
2025-01-19 03:02:56,RESP_T00964,Male,20-29,Diploma,11-15 years,2-3 years,STEM,Public County,Urban,30-39,1,3,2,2,3,3,2,2,3,2,3,3,2,3,2,3,2,3,3,3,2,3,2,Yes,4.0,4.0,3.0,3.0,4.0,3.0,3,Parent Support,Resources,Better ICT equipment,Overwhelmed with workload
2025-01-20 08:01:51,RESP_T00965,Female,30-39,PGDE,2-5 years,2-3 years,STEM,Public National,Rural,20-29,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,No,,,,,,,3,Digital Tools,Training,More planning time,Very difficult without proper resources
2025-01-18 23:03:50,RESP_T00966,Female,50-59,B.Ed,2-5 years,2-3 years,Social Sciences,Public Day,Rural,30-39,2,3,2,2,2,3,2,3,1,2,1,2,2,1,2,2,2,4,4,3,3,3,3,Yes,4.0,3.0,3.0,3.0,4.0,4.0,3,Training,Workload,Parent education,Need more practical support
2025-01-18 10:09:32,RESP_T00967,Male,30-39,Diploma,16-20 years,First year,Social Sciences,Public Day,Urban,40-49,2,1,2,1,1,1,1,1,3,3,3,4,3,3,3,3,3,2,2,2,2,1,2,No,,,,,,,2,Resources,Training,Better ICT equipment,Overwhelmed with workload
2025-01-22 02:22:35,RESP_T00968,Male,30-39,Diploma,6-10 years,2-3 years,Arts & Sports,Public County,Urban,50-59,3,3,2,4,2,3,2,3,3,3,2,3,3,3,2,2,2,3,3,3,3,3,3,Yes,3.0,3.0,3.0,3.0,4.0,3.0,3,Resources,Policy Confusion,More planning time,Overwhelmed with workload
2025-01-09 22:04:19,RESP_T00969,Male,20-29,Diploma,11-15 years,2-3 years,Social Sciences,Private,Urban,50-59,1,5,5,4,5,5,5,5,4,5,4,5,3,4,4,3,3,3,4,4,3,4,4,Yes,5.0,4.0,4.0,4.0,4.0,3.0,4,Workload,Resources,Administrative support,Making progress but need help
2025-01-16 00:35:36,RESP_T00970,Female,50-59,M.Ed,6-10 years,First year,Social Sciences,Public County,Urban,30-39,2,4,4,4,4,4,4,4,3,2,4,2,3,3,3,3,2,2,2,1,2,2,3,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Resources,Workload,More planning time,Very difficult without proper resources
