items_composite,overall_readiness,train_E4,train_E3,train_E7,train_E6,train_E2,train_E5,training_quality_mean,Digital,Pedagogical,Digital_x_Training,res_D6,training_attended_binary,res_D5,Resource,res_D4,digi_C1d,res_D3,res_D1,res_D2,digi_C1c,digi_C2e,conf_B2,conf_B6,TRI_scaled,school_id
2.3214285714285716,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,-1.0999999999999999,0.5000000000000002,1.32,4,0,4,0.37499999999999994,3,1,3,3,3,1,2,4,4,9.492063492063492,Public County_Rural
3.25,3,3.0,4.0,3.0,4.0,4.0,4.0,0.39999999999999997,-0.10000000000000003,0.7500000000000001,-0.04000000000000001,2,1,3,0.12499999999999988,3,2,4,3,3,2,2,4,4,13.222222222222221,Public Day_Urban
3.4285714285714284,3,3.0,4.0,3.0,4.0,2.0,4.0,0.19999999999999984,0.40000000000000013,0.6250000000000001,0.08000000000000007,3,1,3,0.49999999999999983,4,4,3,4,4,3,3,4,4,13.801587301587302,Public County_Rural
2.9285714285714284,3,3.0,3.0,3.0,3.0,2.0,3.0,-0.10000000000000019,0.6000000000000002,-1.0,-0.05999999999999997,3,1,4,0.49999999999999983,3,3,3,4,4,4,3,2,2,11.666666666666668,Public Day_Urban
3.2142857142857144,3,2.0,3.0,3.0,2.0,3.0,3.0,-0.2000000000000001,1.4000000000000001,-0.12499999999999994,-0.28000000000000014,3,1,2,-0.25000000000000006,2,5,3,2,3,5,4,3,3,12.388888888888888,Public Day_Urban
3.357142857142857,3,3.0,3.0,3.0,4.0,3.0,3.0,0.09999999999999992,0.3000000000000001,0.3750000000000002,0.029999999999999985,4,1,4,0.7499999999999999,4,3,3,4,4,3,3,3,4,13.571428571428571,Public County_Urban
2.7857142857142856,3,4.0,3.0,3.0,4.0,3.0,3.0,0.19999999999999984,-0.5999999999999999,0.7500000000000001,-0.12000000000000002,2,1,2,-0.625,2,2,2,2,2,1,2,4,4,11.333333333333334,Public Day_Peri-urban
2.607142857142857,3,2.0,3.0,3.0,4.0,4.0,3.0,0.09999999999999992,-0.39999999999999974,-0.6250000000000001,-0.039999999999999945,3,1,3,0.0,2,2,3,3,3,3,2,3,2,10.65079365079365,Public Day_Rural
2.5714285714285716,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.3000000000000001,-0.12499999999999994,-0.36000000000000015,3,0,3,0.12499999999999988,3,3,3,3,3,3,3,3,3,10.0,Public County_Rural
2.357142857142857,3,2.0,3.0,3.0,3.0,3.0,3.0,-0.10000000000000019,-1.4999999999999998,0.3750000000000002,0.14999999999999986,2,1,2,-0.25000000000000006,3,1,2,3,3,1,1,3,3,9.904761904761905,Public County_Rural
2.3214285714285716,3,4.0,4.0,5.0,4.0,4.0,5.0,0.7999999999999999,-1.0999999999999999,-0.7500000000000001,-0.8799999999999998,2,1,2,-0.875,2,1,2,1,1,1,1,2,3,9.730158730158731,Public Day_Rural
3.2142857142857144,3,3.0,4.0,3.0,3.0,3.0,3.0,0.09999999999999992,0.10000000000000003,0.7500000000000001,0.009999999999999995,3,1,3,0.12499999999999988,3,3,3,3,3,3,3,4,4,12.944444444444445,Public County_Urban
3.5714285714285716,4,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.7000000000000003,1.3750000000000002,-0.8400000000000005,5,0,5,1.6249999999999998,5,4,5,5,5,3,3,5,4,14.158730158730158,Public Day_Urban
2.642857142857143,3,5.0,5.0,4.0,4.0,5.0,4.0,0.9000000000000001,-0.2999999999999997,-1.125,-0.2699999999999998,2,1,2,-0.5000000000000001,2,2,2,3,2,3,2,2,2,10.857142857142858,Public National_Urban
2.3214285714285716,2,4.0,3.0,3.0,4.0,3.0,3.0,0.19999999999999984,-1.4999999999999998,0.12499999999999994,-0.3000000000000001,3,1,2,-0.5000000000000001,2,1,2,2,2,1,1,3,4,9.785714285714286,Public Day_Rural
2.2142857142857144,2,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.10000000000000003,-0.875,-0.12000000000000005,3,0,2,-0.1250000000000002,3,3,3,2,3,3,3,2,2,8.587301587301587,Public Day_Urban
3.9642857142857144,4,4.0,5.0,4.0,5.0,4.0,4.0,0.7999999999999999,1.1,0.6250000000000001,0.88,4,1,4,0.7499999999999999,3,4,4,4,4,4,4,4,4,15.912698412698411,Private_Urban
2.607142857142857,3,2.0,2.0,2.0,2.0,2.0,2.0,-0.6000000000000001,0.10000000000000003,-0.12499999999999994,-0.060000000000000026,2,1,3,-0.25000000000000006,3,3,3,2,2,2,2,3,3,10.277777777777779,Public County_Rural
1.75,2,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,-1.0999999999999999,-1.125,1.32,2,0,3,0.0,3,1,3,3,3,1,1,2,2,7.134920634920634,Public County_Rural
2.5714285714285716,3,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-1.4999999999999998,0.6250000000000001,-0.0,3,1,3,0.12499999999999988,3,1,3,3,3,1,1,4,4,10.857142857142858,Public County_Rural
3.5357142857142856,4,4.0,5.0,4.0,4.0,5.0,4.0,0.7999999999999999,1.1,0.12499999999999994,0.88,2,1,3,-0.25000000000000006,2,4,3,3,2,4,4,3,3,14.007936507936506,Public County_Rural
3.6785714285714284,4,3.0,2.0,3.0,3.0,3.0,3.0,-0.10000000000000019,1.0,0.8750000000000004,-0.09999999999999992,4,1,4,0.7499999999999999,4,4,4,3,4,4,3,4,5,14.587301587301589,Public County_Urban
3.142857142857143,3,3.0,4.0,4.0,4.0,4.0,3.0,0.39999999999999997,0.40000000000000013,0.5000000000000002,0.16000000000000003,1,1,2,-0.625,2,3,3,2,2,4,3,3,3,12.492063492063492,Public County_Urban
2.4285714285714284,3,3.0,3.0,3.0,4.0,3.0,3.0,0.09999999999999992,-0.10000000000000003,-0.2499999999999999,-0.009999999999999995,1,1,1,-1.375,1,2,1,1,1,2,3,3,2,9.579365079365079,Public Day_Rural
2.857142857142857,3,3.0,3.0,3.0,3.0,3.0,4.0,0.09999999999999992,-0.10000000000000003,0.0,-0.009999999999999995,3,1,2,-0.1250000000000002,3,3,2,3,3,3,3,3,3,11.53174603174603,Public Day_Urban
3.0357142857142856,3,4.0,4.0,3.0,4.0,4.0,4.0,0.5000000000000001,0.6000000000000002,-0.2499999999999999,0.30000000000000016,2,1,2,-0.625,2,3,2,2,2,4,3,3,3,12.023809523809524,Public Day_Peri-urban
2.142857142857143,2,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,-0.4999999999999998,-0.7500000000000001,0.5999999999999999,3,0,3,0.24999999999999975,3,2,4,3,3,3,2,2,2,8.563492063492063,Public County_Urban
4.0,4,4.0,4.0,4.0,4.0,4.0,5.0,0.7000000000000003,1.1,0.3750000000000002,0.7700000000000004,4,1,5,1.2499999999999998,5,4,5,3,5,4,4,3,4,16.126984126984127,Private_Urban
3.25,3,3.0,3.0,3.0,3.0,2.0,3.0,-0.10000000000000019,0.7000000000000003,0.3750000000000002,-0.06999999999999998,3,1,3,0.12499999999999988,3,4,3,3,3,3,3,4,4,12.84920634920635,Public Day_Urban
3.857142857142857,4,4.0,3.0,4.0,3.0,4.0,4.0,0.39999999999999997,1.0,0.6250000000000001,0.39999999999999997,3,1,4,1.0,4,4,5,5,4,4,4,4,4,15.468253968253967,Public County_Urban
2.7142857142857144,3,3.0,3.0,3.0,4.0,3.0,3.0,0.09999999999999992,-0.39999999999999974,-0.2499999999999999,-0.039999999999999945,3,1,3,0.0,3,2,3,2,3,2,2,3,3,11.079365079365079,Public County_Urban
3.1785714285714284,3,4.0,3.0,3.0,4.0,3.0,4.0,0.30000000000000004,-0.19999999999999968,0.0,-0.059999999999999915,4,1,4,0.8749999999999998,4,2,4,4,4,3,3,3,3,13.087301587301587,Public County_Rural
3.142857142857143,3,4.0,4.0,3.0,4.0,4.0,4.0,0.5000000000000001,0.5000000000000002,0.3750000000000002,0.25000000000000017,2,1,2,-0.7500000000000001,2,3,1,2,2,3,3,3,4,12.460317460317462,Public County_Peri-urban
2.25,2,3.0,3.0,4.0,3.0,2.0,3.0,0.0,-0.5999999999999999,-1.125,-0.0,3,1,2,-0.37499999999999994,2,2,3,2,2,3,2,2,2,9.19047619047619,Public County_Rural
2.6785714285714284,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.7999999999999999,0.3750000000000002,-0.9600000000000001,2,0,2,-0.625,2,4,2,2,2,3,3,3,3,10.126984126984127,Public County_Urban
3.1785714285714284,3,2.0,2.0,2.0,3.0,2.0,2.0,-0.5000000000000001,0.10000000000000003,1.6250000000000002,-0.05000000000000003,2,1,3,-0.1250000000000002,3,3,2,3,3,3,3,5,5,12.61111111111111,Public Day_Urban
2.392857142857143,2,2.0,3.0,2.0,2.0,2.0,2.0,-0.5000000000000001,-0.6999999999999998,-0.37499999999999983,0.35,3,1,3,0.12499999999999988,3,2,3,3,3,1,2,3,2,9.769841269841269,Public County_Rural
2.7142857142857144,3,4.0,3.0,4.0,3.0,3.0,3.0,0.19999999999999984,-0.19999999999999968,0.12499999999999994,-0.03999999999999995,2,1,2,-0.7500000000000001,2,3,2,1,2,3,2,3,4,10.896825396825397,Public County_Peri-urban
2.4642857142857144,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.7000000000000003,-0.2499999999999999,-0.8400000000000005,2,0,1,-0.625,2,3,3,2,2,3,3,3,3,9.301587301587302,Public Day_Peri-urban
3.107142857142857,3,4.0,5.0,5.0,4.0,3.0,5.0,0.7999999999999999,0.3000000000000001,-0.12499999999999994,0.24000000000000005,3,1,2,-0.5000000000000001,2,3,2,2,2,3,3,2,3,12.5,Public County_Peri-urban
2.642857142857143,3,3.0,3.0,3.0,2.0,3.0,3.0,-0.10000000000000019,0.20000000000000007,-1.0,-0.01999999999999999,3,1,3,0.0,3,3,2,3,3,3,3,2,2,10.555555555555557,Private_Rural
2.25,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,-0.4999999999999998,-0.12499999999999994,0.5999999999999999,3,0,2,0.0,3,2,3,3,3,2,2,3,3,8.944444444444445,Public County_Rural
3.5357142857142856,4,2.0,3.0,3.0,3.0,3.0,3.0,-0.10000000000000019,1.1,0.7500000000000001,-0.10999999999999992,3,1,3,0.24999999999999975,3,4,3,4,3,4,4,4,4,13.88888888888889,Private_Urban
2.75,3,3.0,4.0,3.0,4.0,4.0,3.0,0.30000000000000004,-0.10000000000000003,-0.6250000000000001,-0.030000000000000013,2,1,3,-0.1250000000000002,2,3,3,3,3,3,2,2,2,11.15079365079365,Public County_Urban
2.607142857142857,3,3.0,3.0,4.0,4.0,4.0,3.0,0.30000000000000004,-0.8999999999999998,-0.6250000000000001,-0.26999999999999996,3,1,3,0.37499999999999994,3,2,3,4,4,1,2,2,2,10.928571428571429,Public Day_Rural
1.8928571428571428,2,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.40000000000000013,-1.75,-0.4800000000000002,2,0,1,-0.7500000000000001,2,4,2,2,2,3,3,2,1,7.087301587301587,Public Day_Urban
2.8214285714285716,3,3.0,3.0,3.0,4.0,3.0,3.0,0.09999999999999992,-0.10000000000000003,-0.37499999999999983,-0.009999999999999995,3,1,3,0.12499999999999988,3,3,3,3,3,2,2,2,2,11.436507936507935,Public County_Urban
4.107142857142857,4,4.0,4.0,3.0,4.0,5.0,4.0,0.6000000000000001,1.1,1.4999999999999998,0.6600000000000001,4,1,4,0.6249999999999997,3,5,4,3,4,4,3,5,5,16.41269841269841,Private_Urban
2.9642857142857144,3,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.10000000000000003,0.7500000000000001,0.0,3,1,2,-0.625,2,2,1,2,2,4,2,4,4,11.777777777777779,Public County_Urban
2.892857142857143,3,2.0,2.0,2.0,2.0,2.0,2.0,-0.6000000000000001,-0.10000000000000003,0.7500000000000001,0.060000000000000026,2,1,3,0.12499999999999988,4,2,3,3,3,3,3,4,4,11.555555555555555,Public Day_Urban
3.0,3,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-0.10000000000000003,0.6250000000000001,-0.0,3,1,2,-0.1250000000000002,3,3,3,3,2,3,2,4,3,12.079365079365079,Public Day_Urban
2.7142857142857144,3,3.0,2.0,2.0,3.0,3.0,3.0,-0.2000000000000001,0.3000000000000001,0.6250000000000001,-0.060000000000000046,1,1,1,-1.375,1,3,1,1,1,3,3,4,4,10.523809523809524,Public County_Urban
3.607142857142857,4,3.0,4.0,5.0,4.0,4.0,5.0,0.7000000000000003,1.4000000000000001,-0.6250000000000001,0.9800000000000005,4,1,4,0.49999999999999983,3,5,3,3,4,5,3,2,3,14.317460317460316,Public County_Urban
3.357142857142857,3,4.0,4.0,4.0,4.0,4.0,4.0,0.6000000000000001,0.3000000000000001,-0.6250000000000001,0.18000000000000008,4,1,4,1.1249999999999996,4,3,4,5,5,3,3,2,2,13.761904761904763,Private_Urban
2.75,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,1.1,-0.875,-1.3200000000000003,4,0,4,0.49999999999999983,3,4,3,3,4,4,4,2,2,10.531746031746032,Private_Urban
3.4642857142857144,4,2.0,2.0,1.0,2.0,1.0,1.0,-0.9000000000000001,0.7999999999999999,0.6250000000000001,-0.7200000000000001,5,1,5,1.4999999999999996,4,4,5,5,5,4,3,3,4,13.746031746031747,Private_Rural
2.3214285714285716,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,-0.19999999999999968,-0.6250000000000001,0.23999999999999966,3,0,4,0.37499999999999994,3,3,3,3,4,2,3,3,2,9.206349206349207,Public County_Peri-urban
2.892857142857143,3,4.0,3.0,3.0,3.0,3.0,4.0,0.19999999999999984,0.0,-0.37499999999999983,0.0,3,1,3,0.12499999999999988,3,2,3,3,3,2,3,2,3,11.714285714285715,Public Day_Rural
2.4642857142857144,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.10000000000000003,-0.12499999999999994,-0.12000000000000005,3,0,3,0.0,2,3,3,3,3,3,3,3,3,9.61111111111111,Public County_Urban
3.3214285714285716,3,5.0,5.0,5.0,5.0,5.0,5.0,1.2000000000000002,0.7999999999999999,-1.875,0.9600000000000001,4,1,4,0.8749999999999998,5,4,3,4,4,3,4,1,1,13.555555555555555,Private_Rural
1.9642857142857142,2,3.0,4.0,3.0,4.0,2.0,4.0,0.19999999999999984,-1.2999999999999998,-1.375,-0.26000000000000006,2,1,2,-0.5000000000000001,3,1,2,2,2,1,1,1,2,8.293650793650794,Public County_Rural
2.392857142857143,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,-0.4999999999999998,0.7500000000000001,0.5999999999999999,3,0,2,-0.37499999999999994,2,2,2,3,2,2,3,4,4,9.444444444444445,Public County_Rural
1.5714285714285714,2,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,-1.2999999999999998,-0.4999999999999998,1.56,1,0,1,-1.0,2,1,1,2,2,1,2,2,3,6.293650793650794,Public County_Rural
2.857142857142857,3,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-0.10000000000000003,-0.12499999999999994,-0.0,3,1,3,0.12499999999999988,3,3,3,3,3,3,3,3,3,11.555555555555555,Public County_Peri-urban
2.9642857142857144,3,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-0.5999999999999999,0.5000000000000002,-0.0,4,1,4,0.49999999999999983,4,1,2,3,4,2,2,4,4,12.214285714285715,Public Day_Rural
2.857142857142857,3,1.0,3.0,1.0,2.0,1.0,2.0,-0.8,0.10000000000000003,0.5000000000000002,-0.08000000000000003,3,1,3,0.24999999999999975,4,3,3,3,3,3,3,4,3,11.325396825396824,Public Day_Rural
3.0714285714285716,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.7999999999999999,-0.12499999999999994,-0.9600000000000001,5,0,5,1.2499999999999998,5,5,4,4,4,3,3,3,3,12.055555555555555,Public County_Rural
3.5,4,5.0,4.0,4.0,4.0,4.0,5.0,0.7999999999999999,0.5000000000000002,1.0,0.40000000000000013,3,1,2,-0.5000000000000001,2,3,2,2,2,4,2,4,4,14.007936507936506,Public Day_Peri-urban
2.6785714285714284,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.40000000000000013,-0.6250000000000001,-0.4800000000000002,4,0,4,0.8749999999999998,4,3,4,4,4,3,3,3,2,10.53968253968254,Public Day_Urban
3.392857142857143,3,3.0,3.0,3.0,4.0,3.0,3.0,0.09999999999999992,1.2000000000000002,0.7500000000000001,0.11999999999999993,2,1,3,-0.625,1,4,2,2,2,4,4,4,4,13.166666666666666,Public County_Peri-urban
2.5714285714285716,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.3000000000000001,0.0,-0.36000000000000015,2,0,3,0.0,3,3,3,3,3,3,3,3,4,9.976190476190476,Public County_Urban
2.392857142857143,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,-0.2999999999999997,0.12499999999999994,0.3599999999999997,3,0,3,0.0,3,2,3,3,2,2,2,3,3,9.452380952380953,Public Day_Rural
3.3214285714285716,4,4.0,4.0,5.0,5.0,4.0,4.0,0.7999999999999999,-0.10000000000000003,0.7500000000000001,-0.08000000000000002,3,1,3,-0.1250000000000002,3,3,2,3,2,3,3,4,4,13.555555555555554,Public Day_Peri-urban
2.7142857142857144,3,2.0,3.0,3.0,3.0,2.0,2.0,-0.30000000000000004,0.0,-0.37499999999999983,-0.0,3,1,3,0.12499999999999988,3,2,3,3,3,2,3,2,3,10.880952380952381,Public County_Urban
2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.0,-1.125,-0.0,2,0,2,-0.5000000000000001,2,3,2,2,3,2,2,1,2,7.69047619047619,Public Day_Rural
2.75,3,3.0,3.0,3.0,3.0,2.0,2.0,-0.2000000000000001,0.0,0.3750000000000002,-0.0,2,1,2,-0.625,2,2,2,2,2,3,2,4,3,10.904761904761903,Public National_Urban
3.392857142857143,4,4.0,5.0,4.0,3.0,4.0,4.0,0.6000000000000001,0.3000000000000001,1.25,0.18000000000000008,2,1,2,-0.625,2,3,2,2,2,3,3,5,4,13.571428571428571,Public County_Urban
3.0,3,3.0,3.0,3.0,3.0,4.0,4.0,0.19999999999999984,0.10000000000000003,-0.12499999999999994,0.020000000000000018,3,1,3,0.12499999999999988,3,3,3,3,3,3,2,3,3,12.111111111111112,Public County_Urban
3.107142857142857,3,4.0,4.0,4.0,3.0,3.0,3.0,0.30000000000000004,0.40000000000000013,-0.12499999999999994,0.12000000000000005,3,1,3,0.0,3,3,3,3,2,3,3,3,3,12.444444444444445,Public County_Urban
2.75,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.20000000000000007,0.7500000000000001,-0.2400000000000001,3,0,3,0.0,3,3,2,2,4,3,3,4,4,10.722222222222223,Public Day_Urban
2.9642857142857144,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.7999999999999999,0.0,-0.9600000000000001,4,0,4,0.7499999999999999,4,4,4,3,4,4,3,4,3,11.531746031746032,Public County_Peri-urban
3.3214285714285716,4,4.0,4.0,4.0,4.0,3.0,4.0,0.5000000000000001,-0.19999999999999968,0.2499999999999999,-0.09999999999999987,4,1,4,0.8749999999999998,4,2,4,4,4,3,3,4,3,13.706349206349207,Public County_Urban
2.392857142857143,2,2.0,2.0,2.0,2.0,2.0,2.0,-0.6000000000000001,0.10000000000000003,-0.875,-0.060000000000000026,2,1,3,-0.25000000000000006,2,3,3,2,3,2,3,2,2,9.420634920634921,Public Day_Rural
2.642857142857143,3,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.10000000000000003,-1.0,0.0,2,1,3,0.0,3,2,3,3,3,3,2,2,2,10.61111111111111,Public Day_Urban
2.4642857142857144,2,4.0,3.0,4.0,4.0,4.0,4.0,0.5000000000000001,-0.4999999999999998,-0.6250000000000001,-0.24999999999999994,2,1,2,-0.875,2,2,2,1,1,2,2,3,2,10.03968253968254,Public Day_Urban
2.8214285714285716,3,3.0,2.0,3.0,3.0,4.0,3.0,0.0,0.20000000000000007,-0.12499999999999994,0.0,2,1,2,-0.37499999999999994,3,3,2,3,2,3,3,3,3,11.222222222222223,Public Day_Urban
3.1785714285714284,3,2.0,2.0,2.0,2.0,3.0,3.0,-0.4000000000000002,0.7999999999999999,0.3750000000000002,-0.31999999999999995,3,1,2,0.12499999999999988,3,4,3,4,3,4,4,4,4,12.46031746031746,Public County_Peri-urban
2.892857142857143,3,2.0,2.0,2.0,2.0,2.0,2.0,-0.6000000000000001,0.10000000000000003,1.1250000000000004,-0.060000000000000026,2,1,2,-0.5000000000000001,2,2,2,3,2,2,3,5,4,11.373015873015873,Public Day_Peri-urban
2.25,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.5000000000000002,-1.0,-0.6000000000000003,3,0,2,-0.37499999999999994,2,3,3,2,2,4,4,2,2,8.555555555555555,Public County_Urban
2.892857142857143,3,3.0,3.0,3.0,3.0,3.0,4.0,0.09999999999999992,-0.5999999999999999,0.12499999999999994,-0.05999999999999994,3,1,4,0.49999999999999983,4,2,4,3,3,2,2,3,4,11.95238095238095,Public County_Urban
2.9285714285714284,3,3.0,3.0,3.0,3.0,4.0,4.0,0.19999999999999984,0.3000000000000001,-0.875,0.060000000000000046,3,1,3,0.37499999999999994,3,3,4,3,4,3,3,2,2,11.80952380952381,Public County_Urban
2.642857142857143,3,4.0,3.0,3.0,3.0,3.0,3.0,0.09999999999999992,-0.39999999999999974,0.0,-0.039999999999999945,2,1,3,-0.5000000000000001,2,2,2,2,2,3,2,3,3,10.698412698412698,Public County_Rural
2.7857142857142856,3,3.0,3.0,3.0,3.0,3.0,2.0,-0.10000000000000019,0.7999999999999999,-1.0,-0.07999999999999993,2,1,2,-0.25000000000000006,3,3,2,2,4,4,4,2,2,10.88888888888889,Private_Rural
3.0714285714285716,3,2.0,4.0,4.0,4.0,3.0,3.0,0.19999999999999984,0.10000000000000003,-0.12499999999999994,0.020000000000000018,3,1,3,0.37499999999999994,4,3,4,3,3,3,3,3,3,12.444444444444445,Public Day_Urban
2.5,3,3.0,3.0,4.0,3.0,4.0,4.0,0.30000000000000004,-0.10000000000000003,-1.0,-0.030000000000000013,1,1,2,-0.625,3,3,1,2,3,2,4,2,2,10.055555555555555,Public County_Rural
3.8214285714285716,4,3.0,4.0,4.0,4.0,3.0,4.0,0.39999999999999997,1.2999999999999998,0.7500000000000001,0.5199999999999999,4,1,3,0.37499999999999994,3,3,4,3,3,4,4,4,4,15.11111111111111,Public County_Urban
3.0714285714285716,3,3.0,3.0,2.0,2.0,2.0,1.0,-0.5000000000000001,0.6000000000000002,0.6250000000000001,-0.30000000000000016,2,1,3,-0.1250000000000002,2,4,3,3,3,4,3,4,4,12.023809523809524,Public County_Peri-urban
2.8214285714285716,3,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.40000000000000013,-1.375,0.0,4,1,4,0.6249999999999997,4,3,4,3,3,3,3,2,1,11.34920634920635,Public County_Rural
2.2857142857142856,2,3.0,3.0,4.0,4.0,3.0,4.0,0.30000000000000004,-0.4999999999999998,-0.4999999999999998,-0.14999999999999997,1,1,1,-1.375,1,2,1,1,1,2,2,2,3,9.182539682539684,Public Day_Rural
2.892857142857143,3,2.0,3.0,3.0,2.0,3.0,3.0,-0.2000000000000001,-0.5999999999999999,0.2499999999999999,0.12000000000000002,4,1,4,0.7499999999999999,4,3,4,3,4,2,1,3,4,11.928571428571429,Private_Rural
3.0357142857142856,3,4.0,4.0,4.0,4.0,5.0,5.0,0.7999999999999999,-0.39999999999999974,0.7500000000000001,-0.3199999999999998,2,1,1,-0.7500000000000001,2,2,2,2,2,2,3,4,4,12.38888888888889,Public Day_Urban
3.3214285714285716,4,4.0,4.0,4.0,4.0,3.0,4.0,0.5000000000000001,1.1,0.12499999999999994,0.5500000000000002,2,1,3,-0.625,2,4,2,2,1,4,4,4,3,13.007936507936508,Public Day_Urban
3.2142857142857144,3,3.0,3.0,3.0,2.0,3.0,3.0,-0.10000000000000019,0.3000000000000001,0.2499999999999999,-0.029999999999999985,4,1,4,0.6249999999999997,3,3,4,3,4,4,3,3,4,12.928571428571429,Public County_Peri-urban
2.4285714285714284,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.40000000000000013,0.0,-0.4800000000000002,2,0,2,-0.625,3,3,2,1,2,4,2,3,3,9.253968253968253,Public County_Urban
2.4642857142857144,3,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-0.6999999999999998,0.2499999999999999,-0.0,2,1,2,-0.875,1,2,2,2,1,2,2,3,4,9.984126984126984,Public County_Urban
2.0357142857142856,2,3.0,3.0,2.0,3.0,3.0,3.0,-0.10000000000000019,-1.0999999999999999,-1.625,0.1099999999999999,3,1,3,0.12499999999999988,3,1,3,3,3,1,2,2,1,8.563492063492063,Public County_Rural
2.2857142857142856,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.5000000000000002,-0.875,-0.6000000000000003,2,0,2,-0.37499999999999994,2,4,2,3,3,3,3,2,2,8.6984126984127,Public Day_Peri-urban
2.5714285714285716,3,3.0,3.0,2.0,2.0,2.0,2.0,-0.4000000000000002,-0.4999999999999998,-0.2499999999999999,0.1999999999999999,4,1,3,0.24999999999999975,3,2,3,3,3,2,2,3,3,10.468253968253968,Public County_Rural
2.6785714285714284,3,3.0,2.0,3.0,2.0,3.0,1.0,-0.4000000000000002,-0.39999999999999974,0.12499999999999994,0.1599999999999999,3,1,3,0.12499999999999988,3,3,3,3,3,3,2,3,4,10.841269841269842,Public County_Peri-urban
2.5357142857142856,3,1.0,1.0,2.0,1.0,2.0,1.0,-1.0000000000000002,0.0,0.5000000000000002,-0.0,2,1,3,-0.5000000000000001,2,3,2,2,2,3,2,4,4,9.880952380952381,Public County_Rural
3.857142857142857,4,4.0,4.0,3.0,3.0,3.0,4.0,0.30000000000000004,1.2000000000000002,0.5000000000000002,0.3600000000000001,4,1,4,1.0,5,4,4,4,4,4,4,4,4,15.380952380952381,Private_Urban
3.0,3,4.0,5.0,4.0,4.0,4.0,4.0,0.7000000000000003,-0.8999999999999998,0.3750000000000002,-0.6300000000000001,3,1,3,0.24999999999999975,3,1,4,3,3,1,2,3,4,12.571428571428573,Public County_Rural
2.9285714285714284,3,2.0,3.0,3.0,3.0,4.0,3.0,0.0,-0.8999999999999998,1.1250000000000004,-0.0,3,1,3,0.12499999999999988,3,2,3,3,3,1,2,4,5,12.095238095238095,Public Day_Rural
3.357142857142857,3,3.0,3.0,3.0,4.0,4.0,3.0,0.19999999999999984,1.0,-0.12499999999999994,0.2000000000000001,4,1,3,0.24999999999999975,3,5,3,2,4,4,3,3,3,13.277777777777779,Public Day_Urban
2.607142857142857,3,2.0,1.0,1.0,2.0,1.0,2.0,-0.9000000000000001,0.10000000000000003,-0.2499999999999999,-0.09000000000000004,3,1,3,0.24999999999999975,3,3,4,3,3,3,2,3,2,10.3015873015873,Public County_Urban
2.3214285714285716,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,-0.9999999999999998,0.8750000000000004,1.2,3,0,2,-0.1250000000000002,3,2,2,3,3,1,2,4,4,9.365079365079366,Public County_Urban
2.3214285714285716,2,2.0,3.0,2.0,3.0,3.0,2.0,-0.30000000000000004,-0.8999999999999998,-0.12499999999999994,0.26999999999999996,3,1,2,-0.37499999999999994,2,1,2,2,3,2,2,3,3,9.5,Public Day_Rural
2.7142857142857144,3,3.0,4.0,4.0,3.0,3.0,3.0,0.19999999999999984,0.10000000000000003,0.12499999999999994,0.020000000000000018,1,1,2,-1.125,1,3,2,1,1,3,2,3,3,10.73015873015873,Public County_Peri-urban
